movieId,userId,rating
5890,9,3.75
5891,9,0.0
5893,9,3.75
5902,9,5.0
5952,9,5.0
5956,9,3.75
5962,9,0.0
5965,9,3.75
5988,9,1.25
6001,9,3.75
6044,9,1.25
296,10,0.5555555555555556
356,10,3.3333333333333326
588,10,3.8888888888888884
597,10,3.3333333333333326
912,10,3.8888888888888884
1028,10,0.0
1088,10,2.7777777777777777
1247,10,2.7777777777777777
1307,10,2.7777777777777777
1784,10,3.3333333333333326
1907,10,3.8888888888888884
2571,10,0.0
2671,10,3.3333333333333326
2762,10,0.0
2858,10,0.5555555555555556
2959,10,0.0
3578,10,3.8888888888888884
3882,10,2.7777777777777777
4246,10,3.3333333333333326
4306,10,4.444444444444445
4447,10,4.444444444444445
4993,10,3.8888888888888884
4995,10,3.8888888888888884
5066,10,2.7777777777777777
5377,10,3.3333333333333326
5620,10,2.7777777777777777
5943,10,2.7777777777777777
5952,10,3.8888888888888884
5957,10,2.7777777777777777
6155,10,2.7777777777777777
6266,10,2.7777777777777777
6377,10,3.3333333333333326
6535,10,3.8888888888888884
6942,10,3.8888888888888884
7149,10,3.8888888888888884
7151,10,2.7777777777777777
7153,10,3.8888888888888884
7154,10,3.8888888888888884
7169,10,4.444444444444445
7293,10,3.3333333333333326
7375,10,3.8888888888888884
7451,10,3.3333333333333326
7458,10,5.0
8529,10,3.3333333333333326
8533,10,5.0
8636,10,3.3333333333333326
8665,10,3.3333333333333326
8808,10,2.7777777777777777
8869,10,5.0
8961,10,2.2222222222222223
8969,10,3.3333333333333326
8970,10,0.5555555555555556
30749,10,3.3333333333333326
31433,10,2.2222222222222223
31685,10,4.444444444444445
33145,10,2.7777777777777777
33679,10,2.7777777777777777
33794,10,5.0
40629,10,2.7777777777777777
40819,10,3.8888888888888884
41285,10,2.2222222222222223
47099,10,2.7777777777777777
49272,10,5.0
49286,10,5.0
51662,10,2.7777777777777777
51705,10,4.444444444444445
51834,10,1.1111111111111112
54286,10,3.3333333333333326
56367,10,3.3333333333333326
56949,10,2.7777777777777777
58047,10,3.3333333333333326
58559,10,4.444444444444445
59333,10,2.2222222222222223
59421,10,1.6666666666666665
60397,10,2.7777777777777777
60950,10,1.6666666666666665
61250,10,2.2222222222222223
63113,10,3.3333333333333326
63992,10,4.444444444444445
64969,10,0.0
66203,10,3.3333333333333326
68954,10,3.8888888888888884
69406,10,4.444444444444445
69844,10,2.7777777777777777
70183,10,2.7777777777777777
70293,10,0.0
71579,10,5.0
72011,10,2.2222222222222223
72330,10,3.3333333333333326
72407,10,2.7777777777777777
72720,10,3.3333333333333326
72737,10,3.3333333333333326
72998,10,2.2222222222222223
73017,10,2.7777777777777777
74450,10,2.7777777777777777
77841,10,1.6666666666666665
78772,10,2.7777777777777777
79091,10,5.0
80549,10,3.3333333333333326
81784,10,2.2222222222222223
81845,10,5.0
81847,10,3.3333333333333326
82167,10,3.3333333333333326
82499,10,1.6666666666666665
84374,10,3.3333333333333326
86548,10,2.7777777777777777
87222,10,3.3333333333333326
88163,10,3.8888888888888884
88810,10,2.7777777777777777
91104,10,2.7777777777777777
91529,10,5.0
92259,10,5.0
94070,10,4.444444444444445
95167,10,3.8888888888888884
95449,10,3.8888888888888884
95510,10,2.7777777777777777
95543,10,3.3333333333333326
96079,10,5.0
97024,10,0.0
97938,10,0.5555555555555556
98203,10,2.7777777777777777
103335,10,3.8888888888888884
103339,10,3.8888888888888884
104374,10,3.8888888888888884
105211,10,2.2222222222222223
106489,10,3.3333333333333326
106696,10,4.444444444444445
106782,10,0.5555555555555556
107141,10,1.6666666666666665
109374,10,0.0
109487,10,0.0
109853,10,3.8888888888888884
112006,10,3.8888888888888884
113275,10,4.444444444444445
113394,10,3.8888888888888884
119145,10,0.5555555555555556
129428,10,3.3333333333333326
136020,10,5.0
137595,10,3.8888888888888884
140110,10,5.0
6,11,5.0
10,11,2.5
36,11,3.75
44,11,1.25
95,11,2.5
110,11,5.0
150,11,5.0
153,11,2.5
165,11,2.5
170,11,3.75
208,11,2.5
292,11,3.75
318,11,3.75
349,11,5.0
356,11,5.0
368,11,2.5
376,11,1.25
377,11,2.5
380,11,3.75
434,11,2.5
457,11,5.0
466,11,2.5
474,11,3.75
480,11,3.75
493,11,2.5
511,11,3.75
529,11,5.0
589,11,3.75
593,11,5.0
648,11,3.75
733,11,3.75
736,11,3.75
780,11,3.75
1100,11,2.5
1101,11,5.0
1210,11,3.75
1358,11,3.75
1370,11,2.5
1385,11,2.5
1391,11,0.0
1408,11,5.0
1438,11,2.5
1518,11,3.75
1552,11,3.75
1573,11,2.5
1584,11,5.0
1586,11,3.75
1597,11,3.75
1604,11,3.75
1608,11,3.75
1616,11,2.5
1687,11,2.5
1693,11,5.0
1704,11,3.75
1721,11,5.0
1784,11,5.0
1840,11,3.75
1882,11,1.25
1917,11,3.75
1918,11,3.75
1923,11,3.75
2002,11,1.25
2027,11,2.5
2028,11,5.0
39,12,2.5
168,12,5.0
222,12,5.0
256,12,5.0
261,12,3.75
277,12,0.0
357,12,1.25
543,12,1.25
830,12,2.5
838,12,5.0
920,12,3.75
1265,12,1.25
1357,12,5.0
1405,12,0.0
1721,12,5.0
1876,12,1.25
2072,12,5.0
2100,12,1.25
2421,12,0.0
2485,12,5.0
2572,12,5.0
2581,12,5.0
2694,12,2.5
2717,12,5.0
3668,12,5.0
3967,12,3.75
4018,12,3.75
5620,12,2.5
6942,12,5.0
8533,12,5.0
40629,12,5.0
63992,12,5.0
47,13,5.0
305,13,0.0
597,13,2.5
1173,13,2.5
1198,13,5.0
1590,13,3.75
1619,13,2.5
1639,13,3.75
1721,13,3.75
2145,13,2.5
2174,13,2.5
2541,13,1.25
2571,13,5.0
3300,13,3.75
3409,13,1.25
3513,13,2.5
3578,13,5.0
3624,13,3.75
3717,13,2.5
3753,13,3.75
3793,13,3.75
3798,13,3.75
3827,13,3.75
3863,13,3.75
3893,13,2.5
3897,13,3.75
3952,13,2.5
3977,13,2.5
3996,13,5.0
4011,13,5.0
4148,13,3.75
4,14,2.5
7,14,2.5
19,14,0.0
25,14,3.75
32,14,3.75
39,14,2.5
47,14,5.0
95,14,5.0
105,14,2.5
110,14,5.0
150,14,3.75
153,14,1.25
193,14,2.5
231,14,2.5
266,14,5.0
282,14,5.0
288,14,3.75
296,14,2.5
318,14,2.5
337,14,5.0
339,14,3.75
344,14,1.25
351,14,2.5
356,14,3.75
367,14,0.0
376,14,3.75
377,14,2.5
383,14,3.75
434,14,3.75
448,14,2.5
455,14,2.5
477,14,3.75
480,14,2.5
491,14,2.5
508,14,2.5
509,14,5.0
524,14,2.5
527,14,2.5
539,14,3.75
540,14,2.5
552,14,2.5
553,14,3.75
586,14,2.5
590,14,3.75
592,14,1.25
593,14,3.75
597,14,2.5
784,14,0.0
1,15,1.875
44,15,0.0
47,15,3.125
158,15,0.0
172,15,0.0
256,15,2.5
260,15,5.0
293,15,2.5
296,15,3.75
318,15,5.0
355,15,0.0
356,15,5.0
364,15,2.5
527,15,5.0
588,15,2.5
589,15,5.0
596,15,1.25
780,15,3.125
849,15,1.25
858,15,3.75
1196,15,5.0
1198,15,3.75
1200,15,5.0
1210,15,5.0
1214,15,5.0
1240,15,3.75
1265,15,3.125
1270,15,5.0
1347,15,2.5
1527,15,2.5
1653,15,4.375
1909,15,1.875
2001,15,5.0
2011,15,5.0
2012,15,3.75
2028,15,3.125
2081,15,2.5
2085,15,0.625
2150,15,5.0
2278,15,1.875
2329,15,4.375
